s_id,a_id,x,y
1089,-113,-2083.85,-3264.62
1089,-119,-1505.71,-717.24
1089,-121,-908.28,-558.47
1089,-124,2107.88,-3398.37
1089,-131,-655.7,967.06
1089,-144,970.15,-2541.57
1089,-145,-534.69,-1316.42
1089,-151,1.55,-1652.66
1089,-155,-1449.24,-169.36
1089,-156,1442.67,-699.06
1089,-161,-1332.19,-1095.64
1089,-165,1356.36,-1771.93
1090,-8,3325,-1747.79
1090,-22,2833.15,-2101.03
1090,-31,70.95,549.92
1090,-32,317.96,969.22
1090,-35,3208.22,-1527.69
1090,-39,2109.14,-729.75
1090,-40,1285.68,-2257.59
1090,-41,2337.36,-1700.96
1090,-42,190.01,619.56
1090,-44,3699.41,-519.31
1090,-51,1994.02,-1238.43
1090,-52,-1475.99,2003.63
1090,-56,1220.06,29.92
1090,-60,4264.01,62.2
1090,-62,914.83,-154.77
1090,-64,1963.98,-1386.62
1090,-72,1568.35,-1564.83
1090,-73,-1913.23,2496.84
1090,-75,-1790.79,2675.73
1090,-81,897.05,-3204.31
1090,-83,2381.73,18.12
1090,-84,546.09,287.54
1090,-87,-81.15,-2114.14
1090,-93,2037.74,-998.01
1090,-98,1344.76,-719.39
1090,-111,-2145.72,2969.84
1090,-112,-867.83,4132.38
1090,-128,782.74,-330.84
1090,-132,2187.72,-573.92
1090,-133,-613.02,1246.62
1090,-148,-553.35,-1728.9
1090,-153,-741.98,1618.56
1090,-157,1466.36,39.6
1090,-162,2805.77,-1233.98
1090,-164,1315.3,-860.99
1090,-166,1648.54,187.24
1091,-18,2986.76,-3134.01
1091,-45,-2389.29,278.55
1091,-57,-2466.22,191.63
1091,-74,-2086.16,4.18
1091,-76,1315.8,-1874.66
1091,-107,1229.28,-2568.98
1091,-110,1463.55,-2184.56
1091,-114,-1730.16,-667.01
1091,-115,-3378.77,1411.52
1091,-120,1572.73,-2646.96
1091,-123,2797.9,-2230.23
1091,-126,-2465.92,396.84
1091,-135,-2592.47,490.87
1091,-138,130.98,-1509.77
1091,-146,-2298.53,288.19
1091,-152,817.35,-1544.42
1091,-160,-1963.33,-413.77
1096,-3,-929.82,4277.67
1096,-5,2629.77,-466.84
1096,-6,-2795.62,2225.11
1096,-14,3254.62,-1066.01
1096,-15,223.1,-448.96
1096,-16,-5.68,1057.62
1096,-34,2838.24,-254.32
1096,-38,1371.23,-2269.69
1096,-67,1565.68,-2497.85
1096,-68,2487.95,-2225.53
1096,-69,-2674.99,1747.57
1096,-71,3226.79,-3200.55
1096,-82,-55.98,1166.93
1096,-88,2872.47,-1368.35
1096,-91,-766.46,3787.05
1096,-95,4428.08,-875.65
1096,-96,1754,-2466.28
1096,-99,1150.63,-2288.78
1096,-101,-1407.1,726.18
1096,-106,-693.17,4152.34
1096,-109,-2967.32,2816.32
1096,-119,1219.65,-2320.63
1096,-121,1817.09,-2161.86
1096,-131,2069.66,-636.34
1096,-143,-1655.23,427.31
1096,-145,2190.67,-2919.81
1096,-149,-1937.11,498.76
1096,-150,-178.12,3633.68
1096,-151,2726.91,-3256.06
1096,-155,1276.12,-1772.76
1096,-159,-3568.41,26.96
1096,-161,1393.18,-2699.04
1096,-163,-1398.06,4153.9
1097,-5,2409.35,1812.31
1097,-14,3034.2,1213.14
1097,-15,2.69,1830.18
1097,-16,-226.1,3336.77
1097,-28,4269.98,-598.4
1097,-34,2617.82,2024.82
1097,-38,1150.82,9.45
1097,-55,785.11,-2147.33
1097,-58,3866.94,-1241.18
1097,-67,1345.26,-218.71
1097,-68,2267.54,53.61
1097,-71,3006.37,-921.41
1097,-82,-276.4,3446.07
1097,-88,2652.05,910.79
1097,-95,4207.67,1403.49
1097,-96,1533.58,-187.14
1097,-99,930.22,-9.64
1097,-101,-1627.52,3005.32
1097,-113,421.1,-2588.87
1097,-119,999.23,-41.49
1097,-121,1596.67,117.28
1097,-131,1849.24,1642.8
1097,-143,-1875.65,2706.45
1097,-144,3475.1,-1865.83
1097,-145,1970.25,-640.67
1097,-149,-2157.52,2777.91
1097,-151,2506.5,-976.91
1097,-155,1055.7,506.39
1097,-156,3947.62,-23.32
1097,-159,-3788.82,2306.1
1097,-161,1172.76,-419.9
1097,-165,3861.3,-1096.18
1098,-1,-58.34,383.24
1098,-2,-1964.52,130.57
1098,-7,1911.19,-813.65
1098,-9,2205.8,735.17
1098,-10,-1898.03,210.85
1098,-18,-3381.1,2359.41
1098,-19,1578.83,-3410.9
1098,-20,-1641.92,-404.32
1098,-21,1454.54,-3654.28
1098,-25,-2851.37,1872.45
1098,-26,-2677.65,1386.18
1098,-27,-2889.39,2044.73
1098,-29,-2411.18,1582.66
1098,-33,-1515.65,656.09
1098,-36,-1213.31,-744.52
1098,-46,-1981.52,1857.7
1098,-49,-2486.26,1753.39
1098,-54,-1569.96,2142.51
1098,-59,3094.07,100.81
1098,-65,-2327.39,1658.63
1098,-85,1262.84,-3508.47
1098,-86,853.45,732.75
1098,-89,-283.36,-4419.69
1098,-90,127.59,-1247.28
1098,-92,-1865.02,200.7
1098,-103,766.73,-867.25
1098,-105,-864.74,344.1
1098,-108,-2715.68,2254.39
1098,-118,-881.21,359.74
1098,-122,1624.77,995.49
1098,-129,1442.24,461.66
1098,-136,-2467.6,2783.49
1098,-137,114.15,-2479.08
1098,-140,382.42,-2308.14
1098,-142,-524.41,-1821.01
1098,-147,26.89,-835.41
1100,-7,-1398.48,4171.66
1100,-19,-1730.84,1574.41
1100,-21,-1855.13,1331.03
1100,-31,1195.39,-1911.51
1100,-32,1442.4,-1492.21
1100,-39,3233.58,-3191.18
1100,-42,1314.45,-1841.87
1100,-52,-351.55,-457.79
1100,-56,2344.5,-2431.51
1100,-62,2039.27,-2616.19
1100,-73,-788.79,35.41
1100,-75,-666.35,214.3
1100,-83,3506.17,-2443.31
1100,-84,1670.53,-2173.89
1100,-85,-2046.83,1476.84
1100,-89,-3593.03,565.62
1100,-98,2469.2,-3180.82
1100,-111,-1021.28,508.41
1100,-112,256.61,1670.96
1100,-125,-3478.94,427.81
1100,-128,1907.18,-2792.27
1100,-132,3312.16,-3035.34
1100,-133,511.43,-1214.8
1100,-137,-3195.52,2506.23
1100,-140,-2927.25,2677.17
1100,-148,571.09,-4190.33
1100,-153,382.46,-842.87
1100,-157,2590.81,-2421.82
1100,-164,2439.74,-3322.42
1100,-166,2772.99,-2274.19
1108,-8,1967.72,1632.13
1108,-11,3299.01,2534.79
1108,-22,1475.86,1278.89
1108,-23,1451.86,-2218.36
1108,-31,-1286.34,3929.84
1108,-32,-1039.32,4349.14
1108,-35,1850.93,1852.23
1108,-39,751.85,2650.17
1108,-40,-71.61,1122.33
1108,-41,980.07,1678.96
1108,-42,-1167.28,3999.48
1108,-44,2342.12,2860.61
1108,-51,636.74,2141.49
1108,-56,-137.22,3409.84
1108,-60,2906.72,3442.12
1108,-62,-442.46,3225.15
1108,-63,3613.13,-559.09
1108,-64,606.69,1993.3
1108,-72,211.07,1815.09
1108,-78,-2638.44,-2851.3
1108,-81,-460.24,175.61
1108,-83,1024.44,3398.04
1108,-84,-811.2,3667.46
1108,-87,-1438.43,1265.78
1108,-93,680.45,2381.91
1108,-98,-12.52,2660.53
1108,-117,3667.94,-45.93
1108,-128,-574.55,3049.08
1108,-130,2399.95,-3553.48
1108,-132,830.43,2806
1108,-148,-1910.63,1651.02
1108,-157,109.08,3419.52
1108,-162,1448.49,2145.94
1108,-164,-41.99,2518.93
1108,-166,291.26,3567.16
1111,-1,-495.64,4166.09
1111,-7,1473.89,2969.2
1111,-19,1141.53,371.95
1111,-20,-2079.22,3378.53
1111,-21,1017.24,128.56
1111,-24,-4519.27,265.53
1111,-36,-1650.61,3038.32
1111,-37,-4509.41,374.65
1111,-52,2520.82,-1660.26
1111,-73,2083.58,-1167.05
1111,-75,2206.02,-988.16
1111,-85,825.54,274.38
1111,-86,416.15,4515.6
1111,-89,-720.66,-636.84
1111,-90,-309.71,2535.57
1111,-103,329.43,2915.59
1111,-105,-1302.05,4126.95
1111,-111,1851.09,-694.05
1111,-112,3128.98,468.49
1111,-118,-1318.51,4142.58
1111,-125,-606.58,-774.66
1111,-129,1004.94,4244.5
1111,-133,3383.79,-2417.27
1111,-137,-323.16,1303.77
1111,-140,-54.88,1474.71
1111,-142,-961.71,1961.84
1111,-147,-410.41,2947.44
1111,-153,3254.83,-2045.33
1114,-4,-327.02,-289.25
1114,-12,-1524.76,307.96
1114,-13,-3352.14,817.8
1114,-17,-878.81,100.46
1114,-28,-3231.96,2949.96
1114,-30,-1644.69,115.54
1114,-43,-1483.38,317.64
1114,-53,-2823.26,811.97
1114,-58,-3634.99,2307.19
1114,-70,-907.11,-73.59
1114,-77,-1835.14,2775.6
1114,-79,-3391.95,751.62
1114,-97,-4368.47,70.88
1114,-116,-1195.49,182.34
1114,-124,-2889.11,825.74
1114,-134,-551.83,1235.28
1114,-141,-716,9.12
1114,-144,-4026.84,1682.54
1114,-165,-3640.63,2452.18
1116,-18,3773.12,-1507.77
1116,-45,-1602.93,1904.8
1116,-57,-1679.86,1817.87
1116,-74,-1299.8,1630.42
1116,-76,2102.16,-248.41
1116,-107,2015.64,-942.74
1116,-110,2249.91,-558.31
1116,-114,-943.8,959.24
1116,-115,-2592.41,3037.77
1116,-120,2359.09,-1020.71
1116,-123,3584.26,-603.98
1116,-126,-1679.56,2023.09
1116,-135,-1806.11,2117.11
1116,-138,917.34,116.47
1116,-146,-1512.17,1914.43
1116,-152,1603.7,81.82
1116,-160,-1176.97,1212.48
1117,-5,-967.66,-577.55
1117,-14,-342.81,-1176.72
1117,-15,-3374.33,-559.67
1117,-16,-3603.11,946.91
1117,-28,892.97,-2988.26
1117,-34,-759.19,-365.04
1117,-38,-2226.2,-2380.4
1117,-58,489.93,-3631.03
1117,-66,1818.72,-2023.62
1117,-67,-2031.75,-2608.56
1117,-68,-1109.48,-2336.24
1117,-71,-370.64,-3311.26
1117,-77,2289.78,-3162.62
1117,-82,-3653.42,1056.22
1117,-88,-724.96,-1479.07
1117,-94,2644.33,-1236.45
1117,-95,830.65,-986.36
1117,-96,-1843.44,-2576.99
1117,-99,-2446.8,-2399.49
1117,-119,-2377.78,-2431.35
1117,-121,-1780.34,-2272.57
1117,-131,-1527.77,-747.05
1117,-144,98.09,-4255.68
1117,-145,-1406.76,-3030.52
1117,-151,-870.52,-3366.77
1117,-155,-2321.31,-1883.47
1117,-156,570.61,-2413.17
1117,-161,-2204.25,-2809.75
1117,-165,484.29,-3486.03
1119,-3,2127.75,3413.83
1119,-6,261.95,1361.27
1119,-15,3280.68,-1312.8
1119,-16,3051.9,193.78
1119,-23,-4087.51,682.33
1119,-47,-996.2,1443.92
1119,-61,-142.67,2731.98
1119,-63,-1926.24,2341.61
1119,-69,382.59,883.73
1119,-80,-2877.99,-3101.16
1119,-82,3001.59,303.09
1119,-91,2291.12,2923.21
1119,-100,449.38,3937.96
1119,-101,1650.48,-137.66
1119,-102,1816.12,3942.56
1119,-104,1448.02,3643.04
1119,-106,2364.4,3288.49
1119,-109,90.25,1952.48
1119,-117,-1871.43,2854.77
1119,-130,-3139.42,-652.79
1119,-139,1278.55,3799.27
1119,-143,1402.34,-436.54
1119,-149,1120.47,-365.08
1119,-150,2879.46,2769.84
1119,-158,885.49,3291.24
1119,-159,-510.83,-836.89
1119,-163,1659.51,3290.06
1121,-1,656.29,-2023.28
1121,-2,-1249.89,-2275.95
1121,-7,2625.81,-3220.16
1121,-9,2920.42,-1671.35
1121,-10,-1183.41,-2195.67
1121,-18,-2666.48,-47.11
1121,-20,-927.29,-2810.84
1121,-25,-2136.74,-534.06
1121,-26,-1963.03,-1020.34
1121,-27,-2174.76,-361.79
1121,-29,-1696.56,-823.86
1121,-33,-801.03,-1750.43
1121,-36,-498.69,-3151.04
1121,-46,-1266.9,-548.82
1121,-49,-1771.63,-653.13
1121,-54,-855.34,-264.01
1121,-59,3808.7,-2305.7
1121,-65,-1612.76,-747.89
1121,-76,-4337.44,1212.25
1121,-86,1568.07,-1673.76
1121,-90,842.21,-3653.8
1121,-92,-1150.4,-2205.82
1121,-103,1481.36,-3273.77
1121,-105,-150.12,-2062.42
1121,-107,-4423.96,517.93
1121,-108,-2001.06,-152.13
1121,-110,-4189.69,902.35
1121,-118,-166.59,-2046.78
1121,-120,-4080.51,439.95
1121,-122,2339.39,-1411.03
1121,-123,-2855.34,856.68
1121,-129,2156.87,-1944.86
1121,-136,-1752.98,376.98
1121,-142,190.21,-4227.53
1121,-147,741.52,-3241.93
1127,-3,1720.47,2879.71
1127,-6,-145.33,827.15
1127,-15,2873.39,-1846.92
1127,-16,2644.61,-340.34
1127,-23,-4494.79,148.21
1127,-47,-1403.48,909.81
1127,-48,312.35,4278.86
1127,-50,1614.63,4036.12
1127,-61,-549.96,2197.86
1127,-63,-2333.52,1807.49
1127,-69,-24.7,349.61
1127,-82,2594.31,-231.03
1127,-91,1883.83,2389.09
1127,-100,42.09,3403.84
1127,-101,1243.19,-671.78
1127,-102,1408.84,3408.44
1127,-104,1040.73,3108.92
1127,-106,1957.12,2754.38
1127,-109,-317.03,1418.36
1127,-117,-2278.71,2320.65
1127,-130,-3546.71,-1186.9
1127,-139,871.27,3265.16
1127,-143,995.06,-970.65
1127,-149,713.18,-899.19
1127,-150,2472.18,2235.72
1127,-154,2074.93,4009.47
1127,-158,478.2,2757.12
1127,-159,-918.12,-1371
1127,-163,1252.23,2755.94
1128,-3,-1580.16,2652.82
1128,-5,1979.43,-2091.68
1128,-6,-3445.97,600.26
1128,-14,2604.28,-2690.86
1128,-15,-427.24,-2073.81
1128,-16,-656.02,-567.23
1128,-34,2187.9,-1879.17
1128,-38,720.89,-3894.54
1128,-50,-1686,3809.23
1128,-61,-3850.59,1970.97
1128,-67,915.34,-4122.7
1128,-68,1837.61,-3850.38
1128,-69,-3325.33,122.72
1128,-82,-706.33,-457.92
1128,-88,2222.13,-2993.2
1128,-91,-1416.8,2162.2
1128,-95,3777.74,-2500.5
1128,-96,1103.65,-4091.13
1128,-99,500.29,-3913.63
1128,-101,-2057.44,-898.67
1128,-102,-1891.8,3181.55
1128,-104,-2259.9,2882.03
1128,-106,-1343.51,2527.49
1128,-109,-3617.66,1191.47
1128,-119,569.31,-3945.48
1128,-121,1166.75,-3786.71
1128,-131,1419.32,-2261.19
1128,-139,-2429.36,3038.27
1128,-143,-2305.57,-1197.54
1128,-149,-2587.45,-1126.08
1128,-150,-828.46,2008.83
1128,-154,-1225.7,3782.58
1128,-155,625.78,-3397.6
1128,-158,-2822.43,2530.23
1128,-159,-4218.75,-1597.89
1128,-161,742.84,-4323.89
1128,-163,-2048.4,2529.05
1129,-3,-2549.34,3013.22
1129,-5,1010.26,-1731.29
1129,-6,-4415.14,960.66
1129,-14,1635.11,-2330.46
1129,-15,-1396.41,-1713.41
1129,-16,-1625.19,-206.83
1129,-34,1218.73,-1518.77
1129,-38,-248.28,-3534.14
1129,-67,-53.83,-3762.3
1129,-68,868.44,-3489.98
1129,-69,-4294.5,483.12
1129,-82,-1675.5,-97.52
1129,-88,1252.96,-2632.81
1129,-91,-2385.97,2522.6
1129,-95,2808.57,-2140.1
1129,-96,134.48,-3730.73
1129,-99,-468.88,-3553.23
1129,-101,-3026.61,-538.27
1129,-106,-2312.69,2887.88
1129,-119,-399.86,-3585.08
1129,-121,197.57,-3426.31
1129,-131,450.15,-1900.79
1129,-143,-3274.75,-837.14
1129,-145,571.16,-4184.26
1129,-149,-3556.62,-765.69
1129,-150,-1797.63,2369.23
1129,-155,-343.39,-3037.21
1129,-156,2548.52,-3566.91
1129,-161,-226.34,-3963.49
1129,-163,-3017.58,2889.45
1131,-1,3290.52,444.14
1131,-2,1384.34,191.46
1131,-10,1450.82,271.75
1131,-18,-32.25,2420.31
1131,-20,1706.94,-343.42
1131,-24,-733.11,-3456.42
1131,-25,497.49,1933.35
1131,-26,671.2,1447.08
1131,-27,459.47,2105.62
1131,-29,937.68,1643.55
1131,-33,1833.21,716.99
1131,-36,2135.55,-683.63
1131,-37,-723.25,-3347.3
1131,-46,1367.34,1918.6
1131,-49,862.6,1814.28
1131,-54,1778.9,2203.41
1131,-65,1021.47,1719.53
1131,-76,-1703.21,3679.66
1131,-86,4202.3,793.65
1131,-90,3476.45,-1186.38
1131,-92,1483.84,261.6
1131,-103,4115.59,-806.36
1131,-105,2484.11,405
1131,-107,-1789.72,2985.34
1131,-108,633.18,2315.28
1131,-110,-1555.46,3369.77
1131,-118,2467.65,420.64
1131,-120,-1446.28,2907.36
1131,-123,-221.1,3324.09
1131,-136,881.25,2844.39
1131,-137,3463,-2418.18
1131,-140,3731.28,-2247.24
1131,-142,2824.44,-1760.11
1131,-147,3375.75,-774.51
1132,-1,-946.39,-1255.17
1132,-2,-2852.57,-1507.85
1132,-7,1023.13,-2452.06
1132,-9,1317.74,-903.24
1132,-10,-2786.09,-1427.56
1132,-18,-4269.16,721
1132,-20,-2529.97,-2042.73
1132,-25,-3739.42,234.04
1132,-26,-3565.71,-252.23
1132,-27,-3777.44,406.32
1132,-29,-3299.24,-55.75
1132,-33,-2403.71,-982.32
1132,-36,-2101.37,-2382.93
1132,-46,-2869.58,219.29
1132,-49,-3374.31,114.98
1132,-54,-2458.02,504.1
1132,-59,2206.02,-1537.6
1132,-65,-3215.44,20.22
1132,-86,-34.61,-905.66
1132,-90,-760.47,-2885.69
1132,-92,-2753.08,-1437.71
1132,-103,-121.32,-2505.66
1132,-105,-1752.8,-1294.31
1132,-108,-3603.74,615.98
1132,-118,-1769.27,-1278.67
1132,-122,736.71,-642.92
1132,-129,554.19,-1176.75
1132,-136,-3355.66,1145.08
1132,-137,-773.91,-4117.49
1132,-140,-505.63,-3946.55
1132,-142,-1412.47,-3459.42
1132,-147,-861.16,-2473.82
1133,-19,132.31,3317.88
1133,-21,8.02,3074.49
1133,-31,3058.54,-168.05
1133,-32,3305.55,251.26
1133,-42,3177.6,-98.4
1133,-52,1511.6,1285.67
1133,-56,4207.65,-688.05
1133,-62,3902.42,-872.73
1133,-73,1074.36,1778.88
1133,-75,1196.8,1957.77
1133,-84,3533.67,-430.42
1133,-85,-183.68,3220.3
1133,-87,2906.44,-2832.1
1133,-89,-1729.88,2309.09
1133,-111,841.87,2251.88
1133,-112,2119.76,3414.42
1133,-125,-1615.8,2171.27
1133,-128,3770.33,-1048.8
1133,-133,2374.57,528.66
1133,-137,-1332.37,4249.7
1133,-148,2434.24,-2446.86
1133,-153,2245.61,900.6
1133,-157,4453.95,-678.36
1137,-8,3056.33,-1785.9
1137,-11,4387.63,-883.24
1137,-22,2564.48,-2139.15
1137,-31,-197.72,511.8
1137,-32,49.29,931.11
1137,-35,2939.55,-1565.81
1137,-39,1840.47,-767.86
1137,-40,1017.01,-2295.7
1137,-41,2068.69,-1739.08
1137,-42,-78.66,581.45
1137,-44,3430.74,-557.42
1137,-51,1725.36,-1276.54
1137,-52,-1744.66,1965.52
1137,-56,951.39,-8.2
1137,-60,3995.34,24.09
1137,-62,646.16,-192.88
1137,-64,1695.31,-1424.74
1137,-72,1299.68,-1602.95
1137,-73,-2181.9,2458.73
1137,-75,-2059.46,2637.62
1137,-81,628.38,-3242.42
1137,-83,2113.06,-19.99
1137,-84,277.42,249.43
1137,-87,-349.82,-2152.25
1137,-93,1769.07,-1036.12
1137,-98,1076.09,-757.5
1137,-111,-2414.39,2931.73
1137,-112,-1136.5,4094.27
1137,-128,514.07,-368.95
1137,-132,1919.05,-612.03
1137,-133,-881.69,1208.51
1137,-148,-822.02,-1767.01
1137,-153,-1010.65,1580.45
1137,-157,1197.7,1.49
1137,-162,2537.1,-1272.09
1137,-164,1046.63,-899.11
1137,-166,1379.87,149.13
1141,-3,-302.37,4465.94
1141,-5,3257.23,-278.57
1141,-6,-2168.17,2413.37
1141,-14,3882.08,-877.74
1141,-15,850.56,-260.7
1141,-16,621.77,1245.89
1141,-34,3465.69,-66.06
1141,-38,1998.69,-2081.42
1141,-47,-3426.32,2496.03
1141,-67,2193.14,-2309.59
1141,-68,3115.41,-2037.26
1141,-69,-2047.53,1935.83
1141,-82,571.47,1355.19
1141,-88,3499.93,-1180.09
1141,-91,-139,3975.32
1141,-96,2381.45,-2278.01
1141,-99,1778.09,-2100.52
1141,-101,-779.65,914.45
1141,-106,-65.72,4340.6
1141,-109,-2339.87,3004.59
1141,-119,1847.1,-2132.37
1141,-121,2444.54,-1973.6
1141,-131,2697.12,-448.07
1141,-143,-1027.78,615.57
1141,-145,2818.13,-2731.55
1141,-149,-1309.65,687.03
1141,-150,449.34,3821.95
1141,-151,3354.37,-3067.79
1141,-155,1903.58,-1584.49
1141,-159,-2940.95,215.22
1141,-161,2020.63,-2510.77
1141,-163,-770.61,4342.17
1143,-1,-3899.68,-532.6
1143,-7,-1930.16,-1729.49
1143,-9,-1635.55,-180.67
1143,-59,-747.27,-815.03
1143,-86,-2987.9,-183.09
1143,-90,-3713.76,-2163.12
1143,-103,-3074.61,-1783.09
1143,-112,-275.06,-4230.19
1143,-122,-2216.58,79.65
1143,-129,-2399.1,-454.18
1143,-147,-3814.45,-1751.25
1144,-1,3170.2,-2513.19
1144,-2,1264.02,-2765.87
1144,-10,1330.5,-2685.58
1144,-18,-152.57,-537.02
1144,-20,1586.62,-3300.75
1144,-25,377.17,-1023.98
1144,-26,550.88,-1510.25
1144,-27,339.15,-851.71
1144,-29,817.35,-1313.77
1144,-33,1712.88,-2240.34
1144,-36,2015.22,-3640.95
1144,-46,1247.01,-1038.73
1144,-49,742.28,-1143.05
1144,-54,1658.57,-753.92
1144,-65,901.15,-1237.8
1144,-76,-1823.53,722.33
1144,-92,1363.51,-2695.73
1144,-105,2363.79,-2552.33
1144,-107,-1910.05,28.01
1144,-108,512.85,-642.04
1144,-110,-1675.78,412.44
1144,-118,2347.32,-2536.69
1144,-120,-1566.6,-49.97
1144,-123,-341.43,366.77
1144,-136,760.93,-112.94
1144,-138,-3008.35,1087.22
1144,-152,-2321.99,1052.57
1145,-19,-918.38,1955.32
1145,-21,-1042.67,1711.93
1145,-31,2007.85,-1530.6
1145,-32,2254.87,-1111.3
1145,-42,2126.91,-1460.96
1145,-52,460.92,-76.88
1145,-56,3156.96,-2050.6
1145,-62,2851.73,-2235.29
1145,-73,23.67,416.32
1145,-75,146.11,595.21
1145,-84,2482.99,-1792.98
1145,-85,-1234.37,1857.75
1145,-89,-2780.56,946.53
1145,-98,3281.67,-2799.91
1145,-111,-208.82,889.32
1145,-112,1069.08,2051.87
1145,-125,-2666.48,808.71
1145,-128,2719.64,-2411.36
1145,-133,1323.89,-833.9
1145,-137,-2383.06,2887.14
1145,-140,-2114.78,3058.08
1145,-148,1383.56,-3809.42
1145,-153,1194.92,-461.96
1145,-157,3403.27,-2040.92
1145,-164,3252.2,-2941.51
1145,-166,3585.45,-1893.28
1148,-18,3678.36,-1579.48
1148,-45,-1697.69,1833.09
1148,-57,-1774.62,1746.17
1148,-74,-1394.55,1558.72
1148,-76,2007.4,-320.12
1148,-107,1920.88,-1014.44
1148,-110,2155.15,-630.02
1148,-114,-1038.55,887.53
1148,-115,-2687.16,2966.06
1148,-120,2264.33,-1092.42
1148,-123,3489.5,-675.69
1148,-126,-1774.32,1951.38
1148,-135,-1900.87,2045.41
1148,-138,822.58,44.76
1148,-146,-1606.93,1842.73
1148,-152,1508.95,10.12
1148,-160,-1271.73,1140.77
1152,-3,-421.99,2794.61
1152,-5,3137.61,-1949.9
1152,-6,-2287.79,742.05
1152,-14,3762.46,-2549.07
1152,-15,730.94,-1932.02
1152,-16,502.16,-425.44
1152,-34,3346.08,-1737.38
1152,-38,1879.07,-3752.75
1152,-47,-3545.94,824.71
1152,-50,-527.83,3951.02
1152,-61,-2692.41,2112.76
1152,-67,2073.52,-3980.91
1152,-69,-2167.15,264.51
1152,-82,451.85,-316.13
1152,-88,3380.31,-2851.42
1152,-91,-258.62,2303.99
1152,-99,1658.47,-3771.84
1152,-100,-2100.36,3318.74
1152,-101,-899.26,-756.88
1152,-102,-733.62,3323.34
1152,-104,-1101.73,3023.82
1152,-106,-185.34,2669.27
1152,-109,-2459.49,1333.26
1152,-119,1727.49,-3803.7
1152,-121,2324.92,-3644.92
1152,-131,2577.5,-2119.4
1152,-139,-1271.19,3180.06
1152,-143,-1147.4,-1055.75
1152,-149,-1429.27,-984.3
1152,-150,329.72,2150.62
1152,-154,-67.53,3924.37
1152,-155,1783.96,-3255.82
1152,-158,-1664.25,2672.02
1152,-159,-3060.57,-1456.11
1152,-163,-890.23,2670.84
1159,-3,3029.03,3241.57
1159,-6,1163.23,1189
1159,-15,4181.96,-1485.07
1159,-16,3953.17,21.52
1159,-23,-3186.23,510.07
1159,-47,-94.92,1271.66
1159,-61,758.6,2559.72
1159,-63,-1024.96,2169.34
1159,-69,1283.87,711.47
1159,-80,-1976.71,-3273.42
1159,-82,3902.87,130.82
1159,-91,3192.39,2750.95
1159,-100,1350.66,3765.7
1159,-101,2551.75,-309.92
1159,-104,2349.29,3470.78
1159,-106,3265.68,3116.23
1159,-109,991.53,1780.22
1159,-117,-970.15,2682.51
1159,-130,-2238.14,-825.05
1159,-139,2179.83,3627.01
1159,-143,2303.62,-608.8
1159,-149,2021.75,-537.34
1159,-158,1786.77,3118.97
1159,-159,390.45,-1009.15
1159,-163,2560.79,3117.8
1160,-3,799.3,-1667.96
1160,-6,-1066.5,-3720.52
1160,-11,-3568.82,353.7
1160,-47,-2324.65,-3637.86
1160,-48,-608.82,-268.81
1160,-50,693.46,-511.55
1160,-60,-3961.1,1261.03
1160,-61,-1471.13,-2349.81
1160,-63,-3254.69,-2740.18
1160,-69,-945.87,-4198.06
1160,-91,962.66,-2158.58
1160,-100,-879.08,-1143.83
1160,-102,487.66,-1139.23
1160,-104,119.56,-1438.75
1160,-106,1035.95,-1793.29
1160,-109,-1238.2,-3129.31
1160,-117,-3199.88,-2227.02
1160,-127,-455.84,14.46
1160,-139,-49.9,-1282.51
1160,-150,1551,-2311.95
1160,-154,1153.76,-538.2
1160,-158,-442.97,-1790.55
1160,-163,331.06,-1791.73
1163,-1,-2902.77,-779.2
1163,-7,-933.25,-1976.09
1163,-9,-638.64,-427.28
1163,-33,-4360.08,-506.35
1163,-36,-4057.75,-1906.97
1163,-54,-4414.39,980.07
1163,-59,249.64,-1061.63
1163,-86,-1990.99,-429.69
1163,-90,-2716.85,-2409.72
1163,-103,-2077.7,-2029.7
1163,-105,-3709.18,-818.34
1163,-112,721.85,-4476.79
1163,-118,-3725.64,-802.7
1163,-122,-1219.66,-166.96
1163,-129,-1402.19,-700.78
1163,-140,-2462.01,-3470.58
1163,-142,-3368.85,-2983.45
1163,-147,-2817.54,-1997.85
1169,-7,-1623.86,4120.54
1169,-19,-1956.21,1523.28
1169,-21,-2080.51,1279.9
1169,-31,970.01,-1962.64
1169,-32,1217.03,-1543.33
1169,-39,3008.2,-3242.3
1169,-42,1089.07,-1892.99
1169,-52,-576.92,-508.92
1169,-56,2119.13,-2482.64
1169,-62,1813.89,-2667.32
1169,-73,-1014.16,-15.71
1169,-75,-891.73,163.18
1169,-83,3280.8,-2494.43
1169,-84,1445.15,-2225.01
1169,-85,-2272.2,1425.71
1169,-89,-3818.4,514.5
1169,-98,2243.83,-3231.94
1169,-111,-1246.66,457.29
1169,-112,31.24,1619.83
1169,-125,-3704.32,376.68
1169,-128,1681.8,-2843.39
1169,-132,3086.78,-3086.47
1169,-133,286.05,-1265.93
1169,-137,-3420.9,2455.11
1169,-140,-3152.62,2626.04
1169,-148,345.72,-4241.45
1169,-153,157.09,-893.99
1169,-157,2365.43,-2472.95
1169,-164,2214.36,-3373.55
1169,-166,2547.61,-2325.31
1172,-6,-146.77,3232.1
1172,-15,2871.95,558.03
1172,-16,2643.17,2064.61
